step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
605;4.26924e-15;159;1534;9154;10127;1;88;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;6459086;6459085;8
605;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6459086;6459085;8
605;4.2318e-15;127;1286;9189;10068;1;38;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;6459086;6459085;8
606;4.26924e-15;159;1534;9154;10127;1;88;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;6932775;6932773;9
606;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;6932775;6932773;9
606;4.2318e-15;127;1286;9189;10068;1;38;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;6932775;6932773;9
607;4.26924e-15;159;1534;9154;10127;1;88;-2.14748e+09;-4.95769e+08;0;0;-1;0;0;-1;7424755;7424753;9
607;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7424755;7424753;9
607;4.2318e-15;126;1285;9189;10068;1;38;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;7424755;7424753;9
608;4.26924e-15;157;1534;9154;10127;1;88;-2.14748e+09;-4.81819e+08;-1;0;0;0;-1;0;7934928;7934927;10
608;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;7934928;7934927;10
608;4.2318e-15;124;1285;9189;10068;1;38;-2.14748e+09;-4.81819e+08;0;0;-1;0;0;-1;7934928;7934927;10
609;4.26924e-15;156;1534;9154;10127;1;88;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
609;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;8463179;8463177;11
609;4.2318e-15;123;1285;9189;10068;1;38;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
610;4.26924e-15;154;1534;9154;10127;1;88;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;9009369;9009367;12
610;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;9009369;9009367;12
610;4.2318e-15;123;1285;9189;10068;1;38;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;9009369;9009367;12
611;4.26924e-15;154;1534;9154;10127;1;88;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
611;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;9573344;9573342;13
611;4.2318e-15;122;1285;9189;10068;1;38;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
612;4.26924e-15;153;1534;9154;10127;1;88;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;10154931;10154930;14
612;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10154931;10154930;14
612;4.2318e-15;121;1285;9189;10068;1;38;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;10154931;10154930;14
613;4.26924e-15;152;1534;9154;10127;1;88;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
613;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;10753944;10753942;16
613;4.2318e-15;121;1285;9189;10068;1;38;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
614;4.26924e-15;151;1534;9154;10127;1;88;-2.14748e+09;-4.07969e+08;0;0;-1;0;0;-1;11370178;11370177;18
614;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;11370178;11370177;18
614;4.2318e-15;121;1283;9189;10068;1;38;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
615;4.26924e-15;150;1534;9154;10127;1;88;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;12003419;12003418;20
615;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;12003419;12003418;20
615;4.2318e-15;121;1283;9189;10068;1;38;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;12003419;12003418;20
